,.Sex,.Age,.Educ,.Race,.CD,.freq,cfreq.pct,cpercent.pct
13576,1,4,1,3,252,36623,568702,0.064397523
13577,1,4,2,3,252,18925,568702,0.033277534
13578,1,4,3,3,252,13578,568702,0.023875422
13579,1,5,1,3,252,17545,568702,0.030850955
13580,1,5,2,3,252,4688,568702,0.008243333
13581,1,5,3,3,252,4712,568702,0.008285534
13582,0,1,1,1,252,13872,568702,0.024392388
13583,0,1,2,1,252,19305,568702,0.033945722
13584,0,1,3,1,252,5023,568702,0.008832394
13585,0,2,1,2,252,2567,568702,0.004513788
13586,0,2,2,2,252,2410,568702,0.00423772
13587,0,2,3,2,252,6791,568702,0.011941228
13588,0,3,1,2,252,2794,568702,0.004912942
13589,0,3,2,2,252,2119,568702,0.003726029
13590,0,3,3,2,252,5994,568702,0.010539791
13591,0,4,1,2,252,6163,568702,0.010836959
13592,0,4,2,2,252,3970,568702,0.006980809
13593,0,4,3,2,252,8939,568702,0.01571825
13594,0,5,1,2,252,4553,568702,0.00800595
13595,0,5,2,2,252,1219,568702,0.002143478
13596,0,5,3,2,252,3075,568702,0.00540705
13597,0,2,1,3,252,16145,568702,0.028389209
13598,0,2,2,3,252,15270,568702,0.026850618
13599,0,2,3,3,252,13673,568702,0.024042469
13600,0,3,1,3,252,17571,568702,0.030896673
13601,0,3,2,3,252,13431,568702,0.023616938
13602,0,3,3,3,252,12069,568702,0.021222011
13603,0,4,1,3,252,38761,568702,0.068156961
13604,0,4,2,3,252,25156,568702,0.044234063
13605,0,4,3,3,252,17999,568702,0.031649264
13606,0,5,1,3,252,28638,568702,0.050356777
13607,0,5,2,3,252,7728,568702,0.013588839
13608,0,5,3,3,252,6192,568702,0.010887952
13609,1,1,1,1,253,11252,580515,0.019382789
13610,1,1,2,1,253,12753,580515,0.021968425
13611,1,1,3,1,253,6040,580515,0.010404555
13612,1,2,1,2,253,5632,580515,0.00970173
13613,1,2,2,2,253,6441,580515,0.011095321
13614,1,2,3,2,253,17090,580515,0.029439377
13615,1,3,1,2,253,6970,580515,0.01200658
13616,1,3,2,2,253,7328,580515,0.012623274
13617,1,3,3,2,253,20969,580515,0.036121375
13618,1,4,1,2,253,20436,580515,0.035203225
13619,1,4,2,2,253,16818,580515,0.028970828
13620,1,4,3,2,253,44825,580515,0.07721592
13621,1,5,1,2,253,13067,580515,0.022509324
13622,1,5,2,2,253,6752,580515,0.011631052
13623,1,5,3,2,253,20079,580515,0.034588254
13624,1,2,1,3,253,2399,580515,0.004132537
13625,1,2,2,3,253,1794,580515,0.003090359
13626,1,2,3,3,253,5002,580515,0.008616487
13627,1,3,1,3,253,2969,580515,0.005114424
13628,1,3,2,3,253,2042,580515,0.003517566
13629,1,3,3,3,253,6137,580515,0.010571648
13630,1,4,1,3,253,8707,580515,0.014998751
13631,1,4,2,3,253,4686,580515,0.008072143
13632,1,4,3,3,253,13119,580515,0.022598899
13633,1,5,1,3,253,5568,580515,0.009591483
13634,1,5,2,3,253,1881,580515,0.003240226
13635,1,5,3,3,253,5876,580515,0.010122047
13636,0,1,1,1,253,8970,580515,0.015451797
13637,0,1,2,1,253,12774,580515,0.022004599
13638,0,1,3,1,253,6870,580515,0.01183432
13639,0,2,1,2,253,4355,580515,0.007501959
13640,0,2,2,2,253,5935,580515,0.010223681
13641,0,2,3,2,253,20215,580515,0.034822528
13642,0,3,1,2,253,6189,580515,0.010661223
13643,0,3,2,2,253,6915,580515,0.011911837
13644,0,3,3,2,253,23571,580515,0.040603602
13645,0,4,1,2,253,22006,580515,0.03790772
13646,0,4,2,2,253,20303,580515,0.034974118
13647,0,4,3,2,253,45374,580515,0.078161632
13648,0,5,1,2,253,27147,580515,0.04676365
13649,0,5,2,2,253,10408,580515,0.017928908
13650,0,5,3,2,253,16127,580515,0.027780505
13651,0,2,1,3,253,1550,580515,0.002670043
13652,0,2,2,3,253,1611,580515,0.002775122
13653,0,2,3,3,253,6460,580515,0.01112805
13654,0,3,1,3,253,2203,580515,0.003794906
13655,0,3,2,3,253,1877,580515,0.003233336
13656,0,3,3,3,253,7532,580515,0.012974686
13657,0,4,1,3,253,7836,580515,0.013498359
13658,0,4,2,3,253,5512,580515,0.009495017
13659,0,4,3,3,253,14498,580515,0.024974376
13660,0,5,1,3,253,9666,580515,0.016650733
13661,0,5,2,3,253,2826,580515,0.004868091
13662,0,5,3,3,253,5153,580515,0.008876601
13663,1,1,1,1,254,14979,583750,0.025659957
13664,1,1,2,1,254,15803,583750,0.02707152
13665,1,1,3,1,254,4855,583750,0.008316916
13666,1,2,1,2,254,7235,583750,0.012394004
13667,1,2,2,2,254,5968,583750,0.010223555
13668,1,2,3,2,254,10718,583750,0.0183606
13669,1,3,1,2,254,7437,583750,0.012740043
13670,1,3,2,2,254,5566,583750,0.009534904
13671,1,3,3,2,254,12976,583750,0.022228694
13672,1,4,1,2,254,14141,583750,0.024224411
13673,1,4,2,2,254,11414,583750,0.019552891
13674,1,4,3,2,254,24562,583750,0.042076231
13675,1,5,1,2,254,7047,583750,0.012071949
13676,1,5,2,2,254,4406,583750,0.007547752
13677,1,5,3,2,254,11352,583750,0.019446681
13678,1,2,1,3,254,10538,583750,0.018052248
13679,1,2,2,3,254,4648,583750,0.007962313
13680,1,2,3,3,254,8984,583750,0.01539015
13681,1,3,1,3,254,10834,583750,0.018559315
13682,1,3,2,3,254,4335,583750,0.007426124
13683,1,3,3,3,254,10878,583750,0.01863469
13684,1,4,1,3,254,20600,583750,0.035289079
13685,1,4,2,3,254,8890,583750,0.015229122
13686,1,4,3,3,254,20589,583750,0.035270236
13687,1,5,1,3,254,10265,583750,0.017584582
13688,1,5,2,3,254,3431,583750,0.005877516
13689,1,5,3,3,254,9516,583750,0.016301499
13690,0,1,1,1,254,10958,583750,0.018771734
13691,0,1,2,1,254,16901,583750,0.028952463
13692,0,1,3,1,254,5614,583750,0.009617131
13693,0,2,1,2,254,5536,583750,0.009483512
13694,0,2,2,2,254,5509,583750,0.009437259
13695,0,2,3,2,254,13502,583750,0.023129764
13696,0,3,1,2,254,6192,583750,0.010607281
13697,0,3,2,2,254,5680,583750,0.009730193
13698,0,3,3,2,254,15081,583750,0.02583469
13699,0,4,1,2,254,14639,583750,0.025077516
13700,0,4,2,2,254,14321,583750,0.024532762
13701,0,4,3,2,254,24437,583750,0.041862099
13702,0,5,1,2,254,14915,583750,0.025550321
13703,0,5,2,2,254,6050,583750,0.010364026
13704,0,5,3,2,254,9425,583750,0.01614561
13705,0,2,1,3,254,6992,583750,0.01197773
13706,0,2,2,3,254,4937,583750,0.008457388
13707,0,2,3,3,254,11373,583750,0.019482655
13708,0,3,1,3,254,7822,583750,0.013399572
13709,0,3,2,3,254,5090,583750,0.008719486
13710,0,3,3,3,254,12703,583750,0.021761028
13711,0,4,1,3,254,18493,583750,0.031679657
13712,0,4,2,3,254,12832,583750,0.021982013
13713,0,4,3,3,254,20582,583750,0.035258244
13714,0,5,1,3,254,18840,583750,0.03227409
13715,0,5,2,3,254,5421,583750,0.00928651
13716,0,5,3,3,254,7938,583750,0.013598287
13717,1,1,1,1,255,17483,537017,0.032555766
13718,1,1,2,1,255,14250,537017,0.026535473
13719,1,1,3,1,255,1816,537017,0.003381643
13720,1,2,1,2,255,5774,537017,0.010751987
13721,1,2,2,2,255,8556,537017,0.015932457
13722,1,2,3,2,255,8319,537017,0.01549113
13723,1,3,1,2,255,4704,537017,0.008759499
13724,1,3,2,2,255,6152,537017,0.011455876
13725,1,3,3,2,255,8348,537017,0.015545132
13726,1,4,1,2,255,9709,537017,0.018079502
13727,1,4,2,2,255,12086,537017,0.022505805
13728,1,4,3,2,255,18492,537017,0.034434664
13729,1,5,1,2,255,4327,537017,0.008057473
13730,1,5,2,2,255,5396,537017,0.010048099
13731,1,5,3,2,255,11830,537017,0.022029098
13732,1,2,1,3,255,14421,537017,0.026853898
13733,1,2,2,3,255,9683,537017,0.018031087
13734,1,2,3,3,255,4485,537017,0.008351691
13735,1,3,1,3,255,11747,537017,0.02187454
13736,1,3,2,3,255,6962,537017,0.012964208
13737,1,3,3,3,255,4501,537017,0.008381485
13738,1,4,1,3,255,24249,537017,0.045154995
13739,1,4,2,3,255,13679,537017,0.025472192
13740,1,4,3,3,255,9969,537017,0.018563658
13741,1,5,1,3,255,10808,537017,0.020125992
13742,1,5,2,3,255,6107,537017,0.011372079
13743,1,5,3,3,255,6377,537017,0.011874857
13744,0,1,1,1,255,12393,537017,0.023077482
13745,0,1,2,1,255,17378,537017,0.032360242
13746,0,1,3,1,255,3046,537017,0.005672074
13747,0,2,1,2,255,4143,537017,0.00771484
13748,0,2,2,2,255,8809,537017,0.016403578
13749,0,2,3,2,255,10186,537017,0.018967742
13750,0,3,1,2,255,3838,537017,0.007146887
13751,0,3,2,2,255,6173,537017,0.011494981
13752,0,3,3,2,255,9862,537017,0.018364409
13753,0,4,1,2,255,9374,537017,0.017455686
13754,0,4,2,2,255,13784,537017,0.025667716
13755,0,4,3,2,255,20752,537017,0.038643097
13756,0,5,1,2,255,7095,537017,0.013211872
13757,0,5,2,2,255,7146,537017,0.013306841
13758,0,5,3,2,255,10367,537017,0.019304789
13759,0,2,1,3,255,10463,537017,0.019483555
13760,0,2,2,3,255,10680,537017,0.019887639
13761,0,2,3,3,255,5405,537017,0.010064858
13762,0,3,1,3,255,9692,537017,0.018047846
13763,0,3,2,3,255,7484,537017,0.013936244
13764,0,3,3,3,255,5233,537017,0.00974457
13765,0,4,1,3,255,23674,537017,0.044084265
13766,0,4,2,3,255,16713,537017,0.03112192
13767,0,4,3,3,255,11013,537017,0.020507731
13768,0,5,1,3,255,17917,537017,0.033363934
13769,0,5,2,3,255,8665,537017,0.01613543
13770,0,5,3,3,255,5502,537017,0.010245486
13771,1,1,1,1,256,20867,522635,0.039926526
13772,1,1,2,1,256,18431,522635,0.035265529
13773,1,1,3,1,256,1455,522635,0.00278397
13774,1,2,1,2,256,7196,522635,0.013768691
13775,1,2,2,2,256,8365,522635,0.016005434
13776,1,2,3,2,256,4481,522635,0.008573861
13777,1,3,1,2,256,6212,522635,0.011885924
13778,1,3,2,2,256,6465,522635,0.01237001
13779,1,3,3,2,256,3815,522635,0.007299549
13780,1,4,1,2,256,12558,522635,0.024028242
13781,1,4,2,2,256,12239,522635,0.023417873
13782,1,4,3,2,256,11734,522635,0.022451615
13783,1,5,1,2,256,7397,522635,0.014153281
13784,1,5,2,2,256,7227,522635,0.013828006
13785,1,5,3,2,256,8820,522635,0.016876022
13786,1,2,1,3,256,16930,522635,0.032393544
13787,1,2,2,3,256,7318,522635,0.014002124
13788,1,2,3,3,256,2222,522635,0.004251533
13789,1,3,1,3,256,14616,522635,0.02796598
13790,1,3,2,3,256,5655,522635,0.010820171
13791,1,3,3,3,256,1893,522635,0.003622031
13792,1,4,1,3,256,29546,522635,0.056532762
13793,1,4,2,3,256,10708,522635,0.020488486
13794,1,4,3,3,256,5821,522635,0.011137792
13795,1,5,1,3,256,17405,522635,0.0333024
13796,1,5,2,3,256,6322,522635,0.012096396
13797,1,5,3,3,256,4375,522635,0.008371043
13798,0,1,1,1,256,15410,522635,0.029485205
13799,0,1,2,1,256,19548,522635,0.037402776
13800,0,1,3,1,256,2124,522635,0.004064022
13801,0,2,1,2,256,4601,522635,0.008803467
13802,0,2,2,2,256,8862,522635,0.016956384
13803,0,2,3,2,256,5009,522635,0.009584127
13804,0,3,1,2,256,4908,522635,0.009390875
13805,0,3,2,2,256,6329,522635,0.01210979
13806,0,3,3,2,256,5144,522635,0.009842433
13807,0,4,1,2,256,11707,522635,0.022399954
13808,0,4,2,2,256,13948,522635,0.026687841
13809,0,4,3,2,256,11914,522635,0.022796024
13810,0,5,1,2,256,9736,522635,0.01862868
13811,0,5,2,2,256,7106,522635,0.013596487
13812,0,5,3,2,256,6896,522635,0.013194677
13813,0,2,1,3,256,10718,522635,0.02050762
13814,0,2,2,3,256,9231,522635,0.017662422
13815,0,2,3,3,256,3365,522635,0.006438528
13816,0,3,1,3,256,11435,522635,0.021879514
13817,0,3,2,3,256,6593,522635,0.012614922
13818,0,3,3,3,256,3455,522635,0.006610732
13819,0,4,1,3,256,27275,522635,0.052187473
13820,0,4,2,3,256,14530,522635,0.027801429
13821,0,4,3,3,256,8003,522635,0.01531279
13822,0,5,1,3,256,22680,522635,0.043395486
13823,0,5,2,3,256,7402,522635,0.014162848
13824,0,5,3,3,256,4633,522635,0.008864695
13825,1,1,1,1,257,18124,521267,0.03476913
13826,1,1,2,1,257,14226,521267,0.027291196
13827,1,1,3,1,257,711,521267,0.001363984
13828,1,2,1,2,257,5317,521267,0.010200147
13829,1,2,2,2,257,7192,521267,0.013797152
13830,1,2,3,2,257,5479,521267,0.010510928
13831,1,3,1,2,257,4800,521267,0.009208333
13832,1,3,2,2,257,6515,521267,0.012498393
13833,1,3,3,2,257,6169,521267,0.011834626
13834,1,4,1,2,257,9734,521267,0.018673732
13835,1,4,2,2,257,12327,521267,0.02364815
13836,1,4,3,2,257,15713,521267,0.030143861
13837,1,5,1,2,257,5137,521267,0.009854834
13838,1,5,2,2,257,5017,521267,0.009624626
13839,1,5,3,2,257,12208,521267,0.02341986
13840,1,2,1,3,257,15328,521267,0.029405276
13841,1,2,2,3,257,8462,521267,0.016233523
13842,1,2,3,3,257,2432,521267,0.004665555
13843,1,3,1,3,257,13837,521267,0.026544938
13844,1,3,2,3,257,7665,521267,0.014704556
13845,1,3,3,3,257,2738,521267,0.005252586
13846,1,4,1,3,257,28059,521267,0.05382846
13847,1,4,2,3,257,14504,521267,0.027824512
13848,1,4,3,3,257,6976,521267,0.013382777
13849,1,5,1,3,257,14809,521267,0.028409625
13850,1,5,2,3,257,5903,521267,0.011324331
13851,1,5,3,3,257,5420,521267,0.010397742
13852,0,1,1,1,257,13863,521267,0.026594816
13853,0,1,2,1,257,14216,521267,0.027272012
13854,0,1,3,1,257,1658,521267,0.003180712
13855,0,2,1,2,257,3629,521267,0.006961883
13856,0,2,2,2,257,7866,521267,0.015090155
13857,0,2,3,2,257,7344,521267,0.014088749
13858,0,3,1,2,257,3703,521267,0.007103845
13859,0,3,2,2,257,6678,521267,0.012811093
13860,0,3,3,2,257,7965,521267,0.015280077
13861,0,4,1,2,257,8565,521267,0.016431119
13862,0,4,2,2,257,13785,521267,0.026445181
13863,0,4,3,2,257,18702,521267,0.035877967
13864,0,5,1,2,257,6932,521267,0.013298367
13865,0,5,2,2,257,6555,521267,0.012575129
13866,0,5,3,2,257,10632,521267,0.020396457
13867,0,2,1,3,257,10671,521267,0.020471275
13868,0,2,2,3,257,10150,521267,0.019471787
13869,0,2,3,3,257,3658,521267,0.007017517
13870,0,3,1,3,257,10888,521267,0.020887568
13871,0,3,2,3,257,8617,521267,0.016530876
13872,0,3,3,3,257,3968,521267,0.007612222
13873,0,4,1,3,257,25181,521267,0.048307297
13874,0,4,2,3,257,17785,521267,0.034118791
13875,0,4,3,3,257,9317,521267,0.017873758
13876,0,5,1,3,257,20383,521267,0.039102801
13877,0,5,2,3,257,8458,521267,0.01622585
13878,0,5,3,3,257,5296,521267,0.01015986
13879,1,1,1,1,258,15165,565535,0.026815316
13880,1,1,2,1,258,15813,565535,0.027961134
13881,1,1,3,1,258,5029,565535,0.008892465
13882,1,2,1,2,258,10721,565535,0.018957271
13883,1,2,2,2,258,9972,565535,0.017632861
13884,1,2,3,2,258,10992,565535,0.019436463
13885,1,3,1,2,258,11416,565535,0.020186195
13886,1,3,2,2,258,10331,565535,0.018267658
13887,1,3,3,2,258,13112,565535,0.023185126
13888,1,4,1,2,258,26907,565535,0.047577957
13889,1,4,2,2,258,24648,565535,0.043583509
13890,1,4,3,2,258,29526,565535,0.05220897
13891,1,5,1,2,258,14726,565535,0.02603906
13892,1,5,2,2,258,9903,565535,0.017510853
13893,1,5,3,2,258,15676,565535,0.027718886
13894,1,2,1,3,258,4509,565535,0.007972981
13895,1,2,2,3,258,2502,565535,0.004424129
13896,1,2,3,3,258,2021,565535,0.003573607
13897,1,3,1,3,258,4802,565535,0.008491075
13898,1,3,2,3,258,2592,565535,0.004583271
13899,1,3,3,3,258,2411,565535,0.00426322
13900,1,4,1,3,258,11317,565535,0.02001114
13901,1,4,2,3,258,6184,565535,0.010934779
13902,1,4,3,3,258,5429,565535,0.00959976
13903,1,5,1,3,258,6193,565535,0.010950693
13904,1,5,2,3,258,2485,565535,0.004394069
13905,1,5,3,3,258,2882,565535,0.005096059
13906,0,1,1,1,258,10116,565535,0.017887487
13907,0,1,2,1,258,16221,565535,0.028682575
13908,0,1,3,1,258,6114,565535,0.010811002
13909,0,2,1,2,258,8318,565535,0.014708197
13910,0,2,2,2,258,8128,565535,0.014372232
13911,0,2,3,2,258,14017,565535,0.02478538
13912,0,3,1,2,258,8726,565535,0.015429637
13913,0,3,2,2,258,11303,565535,0.019986385
13914,0,3,3,2,258,17123,565535,0.030277525
13915,0,4,1,2,258,26616,565535,0.0470634
13916,0,4,2,2,258,27960,565535,0.049439911
13917,0,4,3,2,258,30964,565535,0.054751695
13918,0,5,1,2,258,26593,565535,0.047022731
13919,0,5,2,2,258,11735,565535,0.020750263
13920,0,5,3,2,258,12793,565535,0.022621058
13921,0,2,1,3,258,2833,565535,0.005009416
13922,0,2,2,3,258,1627,565535,0.002876922
13923,0,2,3,3,258,2952,565535,0.005219836
13924,0,3,1,3,258,2973,565535,0.005256969
13925,0,3,2,3,258,2263,565535,0.004001521
13926,0,3,3,3,258,3606,565535,0.006376263
13927,0,4,1,3,258,9066,565535,0.016030838
13928,0,4,2,3,258,5598,565535,0.009898592
13929,0,4,3,3,258,6522,565535,0.011532443
13930,0,5,1,3,258,9059,565535,0.01601846
13931,0,5,2,3,258,2350,565535,0.004155357
13932,0,5,3,3,258,2695,565535,0.004765399
13933,1,1,1,1,259,15548,557811,0.02787324
13934,1,1,2,1,259,14706,557811,0.026363768
13935,1,1,3,1,259,4795,557811,0.008596102
13936,1,2,1,2,259,9679,557811,0.017351755
13937,1,2,2,2,259,9252,557811,0.016586263
13938,1,2,3,2,259,10669,557811,0.01912655
13939,1,3,1,2,259,11041,557811,0.019793443
13940,1,3,2,2,259,8541,557811,0.015311638
13941,1,3,3,2,259,10443,557811,0.018721395
13942,1,4,1,2,259,24016,557811,0.043054009
13943,1,4,2,2,259,20542,557811,0.036826093
13944,1,4,3,2,259,20523,557811,0.036792032
13945,1,5,1,2,259,11637,557811,0.020861905
13946,1,5,2,2,259,6891,557811,0.012353647
13947,1,5,3,2,259,7509,557811,0.013461549
13948,1,2,1,3,259,7809,557811,0.013999365
13949,1,2,2,3,259,4310,557811,0.007726631
13950,1,2,3,3,259,3652,557811,0.00654702
13951,1,3,1,3,259,8907,557811,0.015967774
13952,1,3,2,3,259,3979,557811,0.00713324
13953,1,3,3,3,259,3574,557811,0.006407188
13954,1,4,1,3,259,19375,557811,0.034733987
13955,1,4,2,3,259,9571,557811,0.017158141
13956,1,4,3,3,259,7024,557811,0.012592079
13957,1,5,1,3,259,9388,557811,0.016830073
13958,1,5,2,3,259,3211,557811,0.00575643
13959,1,5,3,3,259,2570,557811,0.004607295
13960,0,1,1,1,259,12302,557811,0.022054065
13961,0,1,2,1,259,14846,557811,0.026614749
13962,0,1,3,1,259,5678,557811,0.010179075
13963,0,2,1,2,259,7830,557811,0.014037013
13964,0,2,2,2,259,7830,557811,0.014037013
13965,0,2,3,2,259,14096,557811,0.025270208
13966,0,3,1,2,259,9103,557811,0.016319148
13967,0,3,2,2,259,7772,557811,0.013933035
13968,0,3,3,2,259,14042,557811,0.025173401
13969,0,4,1,2,259,26222,557811,0.047008754
13970,0,4,2,2,259,22103,557811,0.039624532
13971,0,4,3,2,259,23208,557811,0.04160549
13972,0,5,1,2,259,23703,557811,0.042492887
13973,0,5,2,2,259,6811,557811,0.012210229
13974,0,5,3,2,259,6313,557811,0.011317453
13975,0,2,1,3,259,5146,557811,0.009225347
13976,0,2,2,3,259,4034,557811,0.00723184
13977,0,2,3,3,259,4869,557811,0.008728763
13978,0,3,1,3,259,5982,557811,0.010724062
13979,0,3,2,3,259,4005,557811,0.007179851
13980,0,3,3,3,259,4850,557811,0.008694701
13981,0,4,1,3,259,17234,557811,0.030895769
13982,0,4,2,3,259,11388,557811,0.020415517
13983,0,4,3,3,259,8015,557811,0.014368666
13984,0,5,1,3,259,15578,557811,0.027927022
13985,0,5,2,3,259,3509,557811,0.006290661
13986,0,5,3,3,259,2180,557811,0.003908134
13987,1,1,1,1,260,8984,567408,0.015833404
13988,1,1,2,1,260,13316,567408,0.023468122
13989,1,1,3,1,260,5941,567408,0.01047042
13990,1,2,1,2,260,5327,567408,0.009388306
13991,1,2,2,2,260,6150,567408,0.010838762
13992,1,2,3,2,260,13633,567408,0.024026803
13993,1,3,1,2,260,6030,567408,0.010627273
13994,1,3,2,2,260,6011,567408,0.010593788
13995,1,3,3,2,260,17053,567408,0.030054211
13996,1,4,1,2,260,16420,567408,0.028938612
13997,1,4,2,2,260,17744,567408,0.03127203
13998,1,4,3,2,260,42915,567408,0.075633407
13999,1,5,1,2,260,11996,567408,0.021141753
14000,1,5,2,2,260,8402,567408,0.014807687
14001,1,5,3,2,260,21166,567408,0.037302964
14002,1,2,1,3,260,3212,567408,0.00566083
14003,1,2,2,3,260,1949,567408,0.003434918
14004,1,2,3,3,260,4833,567408,0.00851768
14005,1,3,1,3,260,3635,567408,0.006406325
14006,1,3,2,3,260,1905,567408,0.003357372
14007,1,3,3,3,260,6046,567408,0.010655472
14008,1,4,1,3,260,9899,567408,0.017446
14009,1,4,2,3,260,5624,567408,0.009911739
14010,1,4,3,3,260,15214,567408,0.026813157
14011,1,5,1,3,260,7232,567408,0.012745679
14012,1,5,2,3,260,2663,567408,0.004693272
14013,1,5,3,3,260,7504,567408,0.013225051
14014,0,1,1,1,260,7303,567408,0.012870809
14015,0,1,2,1,260,13173,567408,0.023216098
14016,0,1,3,1,260,8278,567408,0.014589149
14017,0,2,1,2,260,4236,567408,0.007465527
14018,0,2,2,2,260,4427,567408,0.007802146
14019,0,2,3,2,260,16474,567408,0.029033782
14020,0,3,1,2,260,4808,567408,0.00847362
14021,0,3,2,2,260,6349,567408,0.011189479
14022,0,3,3,2,260,20273,567408,0.03572914
14023,0,4,1,2,260,17771,567408,0.031319615
14024,0,4,2,2,260,18766,567408,0.033073203
14025,0,4,3,2,260,42698,567408,0.075250966
14026,0,5,1,2,260,24484,567408,0.043150608
14027,0,5,2,2,260,10801,567408,0.019035685
14028,0,5,3,2,260,17781,567408,0.031337239
14029,0,2,1,3,260,2255,567408,0.003974213
14030,0,2,2,3,260,1607,567408,0.002832177
14031,0,2,3,3,260,6273,567408,0.011055537
14032,0,3,1,3,260,2560,567408,0.004511745
14033,0,3,2,3,260,2305,567408,0.004062333
14034,0,3,3,3,260,7719,567408,0.013603968
14035,0,4,1,3,260,9464,567408,0.016679356
14036,0,4,2,3,260,6812,567408,0.01200547
14037,0,4,3,3,260,16258,567408,0.028653103
14038,0,5,1,3,260,13038,567408,0.022978174
14039,0,5,2,3,260,3921,567408,0.006910371
14040,0,5,3,3,260,6770,567408,0.01193145
14041,1,1,1,1,261,12874,560911,0.022951948
14042,1,1,2,1,261,16296,560911,0.029052737
14043,1,1,3,1,261,5194,560911,0.009259936
14044,1,2,1,2,261,6788,560911,0.012101742
14045,1,2,2,2,261,7651,560911,0.01364031
14046,1,2,3,2,261,12374,560911,0.022060541
14047,1,3,1,2,261,6755,560911,0.012042909
14048,1,3,2,2,261,6720,560911,0.01198051
14049,1,3,3,2,261,13273,560911,0.023663291
14050,1,4,1,2,261,15127,560911,0.026968628
14051,1,4,2,2,261,15902,560911,0.028350309
14052,1,4,3,2,261,26937,560911,0.048023662
14053,1,5,1,2,261,9076,560911,0.01618082
14054,1,5,2,2,261,6491,560911,0.011572246
14055,1,5,3,2,261,12365,560911,0.022044495
14056,1,2,1,3,261,7720,560911,0.013763324
14057,1,2,2,3,261,4590,560911,0.008183116
14058,1,2,3,3,261,5359,560911,0.0095541
